"X1","X2","X3","X4","X5"
21.0357903747768,19.3522288609937,39.3120891250057,23.8704769906799,87.762142457412
0.852653784872411,0,0,0.215368024603409,1.33637445190553
0,1.18796957037613,0.722290236363324,1.84839345815076,0
81.4183909871049,78.1559965741121,139.058081547568,93.5317991728971,299.694092478864
6.5273031610725,7.17305637913132,11.1114922074554,8.88937835715956,24.4383999121884
66.1867661023434,57.8175864849973,102.464150792436,59.2660831083627,247.908264431122
0,0,0,0,0.610454914687411
59.5749567406978,57.5682906568708,95.8980749780093,59.5596016515259,212.732719524643
40.8816784390596,42.7298583825954,64.4131731200048,50.6255337092394,140.950855296232
186935.504639019,153185.074426087,126932.00296766,137754.438758461,86524.6274361334
50.1529203560909,52.2000857895673,85.9662222407323,55.0451884116553,185.026364346841
9.66950643689101,2.40434743437871,15.2858984913054,13.5672582732792,34.1551104756067
6.59606488351969,0,4.47753465875429,9.59473150770075,26.7493076886801
76.3138925991681,67.8334942436487,120.776890020074,76.3806491552867,270.324264661014
36.5117423470269,53.66115098455,59.5161684039812,53.2086471903323,111.754629260872
101.831676462857,133.841309591049,155.117341767513,122.890961848255,384.636116450463
0.598220901954929,8.81003575278827,4.78585021381842,6.01878373426545,3.82777435015995
46.7159967364675,42.8219288804081,67.9794467781224,42.6811170300176,169.119888950504
64.0701000420763,57.3033666912413,95.5150186806785,52.7079289653996,227.361603990753
131.134239452949,188.176921474474,408.497663635611,194.527133833132,500.7826847485
16.4194061932957,4.54862527594229,11.9066769960796,14.7464538829677,55.0179211056432
67.0955385251451,63.8936611801841,110.820047271804,70.270899758139,231.732228579266
27.5521838320278,20.1497881879892,38.5571835551367,23.621882636264,93.7128430055415
40.5258313061913,48.0595916582541,70.013181622219,40.8956040204674,150.903740365332
71.2966177806972,69.6317138342073,116.44300234492,73.5883990488619,259.993637739481
57.3281089135823,55.5316229790077,90.0466055606204,60.1051282669076,204.588686594548
159.936837393552,105.905216736744,245.313004006385,121.693390574843,559.295022852438
46.3119336986785,44.7510166323602,77.3640366105672,58.1175901442137,166.406984291281
30.0836162554366,39.0705529828864,35.9837724275431,33.3868545063789,91.2323229050558
2.4121151126836,4.95681525927973,5.16164287159223,4.46231029960538,15.94333267953
63.4128648679323,68.5845480299523,102.940585456139,71.9779617993902,224.513907286045
26.3060998894291,29.0376975164895,43.4742032979676,19.6218772964499,89.5104728689639
10.1520849470179,4.73588691181067,5.20951778621528,5.00426345222553,28.9080772100322
42.650977491403,48.162306449251,68.1460541699851,53.5123556493216,154.63441329116
20.5256232546284,13.4353152689296,23.9717210324692,20.2493236420175,61.9755023878815
15.2946345244709,11.1996399421793,21.1603237062961,13.636046878242,51.2386520210588
52.4029184608376,45.6433992864621,93.5033838136445,66.3611908938846,186.160890867342
47.4648330847531,45.0225558701195,79.0361023755739,49.5599741683685,170.230659897679
12.9267145869593,15.6441975701747,24.2669769463808,20.3488998307358,47.0391060993258
40.3431368005296,31.1487937465843,80.8516739744303,48.4867166814271,150.175969709242
47.0381100079395,44.4885705699856,76.0251601510556,50.5471874474825,171.275925295894
3.30186688338347,2.80360417851391,11.3358681962964,15.1570081336235,17.9780563156067
38.1452642839072,46.9204899582609,60.8105969577347,32.895340666003,135.746783397241
62.5333542300633,54.3038656010146,96.9323166831322,63.7591966026023,222.95132171367
55.8091397320901,51.8945574179734,91.53392889614,61.3356297063442,210.260655659943
0,0,0,0,0
36.4412676217615,34.0069827029326,56.0015097209457,35.760713617473,125.310604194294
23.0185248113945,22.0313042836321,37.6755221195349,29.4474042175821,89.4205442524588
6.97997753131506,0,13.5194122125333,15.92078646941,29.0528435090929
64.4841611635689,59.4237343803444,102.161457872864,65.1604508511008,227.709955563629
0,0,1.30913664079871,0,0
23.2468185737609,12.7205380428043,37.9776295808088,38.0134351146492,70.6499921071555
17.4131098350057,25.226202744345,21.134474857304,23.3279369383187,51.4128685175425
52.7270839036581,64.1205520211868,106.416121732506,67.0720779554456,169.732276611684
49.9851896072977,54.8673614085241,80.698643131733,59.6544257920759,184.752924494441
35.6576223967187,36.4113221209317,59.5636618092434,39.1889947347415,130.725719014354
21.1498959909244,18.8266939568913,29.1379356399066,30.8342365113002,72.1689485809958
59.7434870209902,61.095226551229,102.687340883721,63.7726509845552,218.011002313352
0,0,0,0,0
60.9284199777006,60.3929087032839,99.5701655883083,67.064462015589,219.712523674779
0,1.63239254151429,1.13309855040263,0.118851738304407,0
84.7256174417728,79.3806445160934,138.68748535372,86.7906477975648,307.621235654955
52.2586393111204,50.7953228903948,86.1317758992903,60.2274587069689,190.636186842343
49.3446282756808,53.3444897086199,84.6341781165127,55.6493229918175,184.740291934011
42.9752605959218,43.2077273955683,71.8896336552789,36.8491868330371,159.190768278493
1.87135552964876,8.34429261895228,1.71652747204837,2.2629825123395,13.2999693767888
0.0305215180937425,0,0,0,0.245961758870904
82.5297613810581,82.4282803966031,140.931360069905,89.6637945042847,311.620649699459
5.33334040077579,0.355138226996211,6.43975675237649,6.692637249946,21.2821849367994
53.2402585191481,48.7885644866519,83.2211279393544,54.9332644578284,178.551300215913
58.1158449613647,54.0524928573997,89.9419159282126,61.1594091399279,198.002370135248
4.87375590846553,2.23398335276711,6.92802684717029,3.4916122475977,13.4879184727691
56.4181689268449,51.9950452419774,84.301142288182,53.6725772052363,191.037892294419
32.0909829336376,26.5834434501891,45.8731697060522,31.2764860478173,116.373276184747
59.7488284691456,52.8524152683822,93.3495447282932,56.039522007618,210.288912118908
6.10187235975884,8.9899287904307,13.334240128818,7.502867508188,35.4068441953896
34.1229360631181,23.5455160277239,47.2717880248913,34.3622550465059,122.967276489446
36.8283792438786,40.416587809412,58.1913651438613,56.917444363714,134.138482079571
0.0880089275050666,0,0,0.320379837005785,0
0,0,0,0,0
50.5423330092696,40.4077304628914,78.6891588522922,54.0667875533279,177.938015941629
75.6218091365627,87.9278657273701,109.936738435787,92.922828900969,258.192166826471
0,0,0,3869.55661683194,2564.34014345637
47.2851089411158,57.6151899215768,73.593895458482,53.1702534442646,189.596830416548
20.0815263132285,17.7511456044435,24.379944057363,17.2737371099848,70.5664702999875
12.9597666116702,8.15603684662232,26.8646187678019,10.0434845817661,54.5666417079266
25.7687181691369,22.2703534336194,50.2457195982467,23.8620398181954,105.383311171388
51.0302887498653,44.1566871774884,80.4627669074217,41.0163454238274,172.955178565719
18.4510770033953,6.9594158421245,16.8721179589421,14.4904643847692,56.9443086024479
25.9625201765934,32.5056450867823,29.508052417959,35.8522692141012,82.8138760509168
14.3723955754839,8.74110073519013,19.9263874319005,9.35897175218557,45.9013920863198
33.6596257104724,26.0579586655339,50.5681467479643,29.2964138204223,115.617450515328
57.2153721186516,59.0472612643644,95.7514691543837,62.1531797543984,204.071309399134
57.7706641903517,161.229919973774,153.214543291226,117.530823733582,249.924762850935
42.1735641925719,38.313613716128,67.4486455875978,42.1840614038656,153.292600710125
39.9975079113919,42.0382713332693,67.6143551622763,45.3250148329644,133.518736314295
18.5286411027734,19.2666747856663,28.3006941755534,21.3711772352308,64.6500714579532
43.6999548329703,39.5279520254798,67.3422257550035,41.5044529848748,152.295593626133
54.3937993884154,53.0349035527679,87.9838981021524,55.7130033353831,188.765015598386
5.11221507083655,0,15.7890468717459,3.97842948187805,28.8509633675645
0,0,0,0,0
0,0,0,0,0
83.038681461023,83.7310056217077,123.099666983704,93.3219118181394,289.556224278645
47.8290213440294,46.4248568734357,75.4057656406472,52.5787080256288,176.075259371843
22.8416636652465,18.603365566096,31.0277748246609,17.7560362083883,81.8054863371988
64.6494640667603,59.8485602292979,104.301848395833,74.6322878950728,240.45910377896
23.2617920882417,11.4828386444212,32.5427480460978,19.2633053669223,76.7426369940644
20.9714977239573,12.6257205342013,26.49026054208,19.6370080943599,71.0640585198581
49.4985259831755,63.7538752581252,58.313688732644,92.8943703978792,168.500415094237
26.5306165338309,24.7335055701764,49.2968837879929,31.2161805228083,98.1957769646984
80.5967918694489,80.2531042122465,133.82532935922,85.0949835635719,293.350330387916
6.80516269878473,9.206138345701,7.65225162296415,8.21810131364301,23.9458430304143
61.1049643440791,56.5660548840479,98.7124618894712,62.5995434928341,217.895109265475
66.8466120669956,64.1693887857809,109.54142483059,71.9951292041471,248.844812590696
67.0543568813544,62.8476332880948,106.057602903963,74.2955130053565,239.452488941046
70.7392132132001,68.4513531133666,114.134522409966,74.8209786486177,249.300814853063
32.0719518204873,29.190221583949,49.7962986312278,32.0974356588351,108.876407294491
34.2084935575676,30.4357237996666,64.0283556132855,47.4335866039975,127.118134089845
